YearsExperience,Skills,JobRole,JobRole_label,Education_Bachelors,Education_Masters,Education_PhD,YearsExperience_scaled,Communication,Data Analysis,Deep Learning,Excel,Java,Leadership,Machine Learning,Project Management,Python,SQL
5,"Leadership, Machine Learning, Deep Learning, Java",Project Manager,3,True,False,False,-0.26378374968929913,0.0,0.0,0.48740067705084966,0.0,0.5247355166207774,0.4722736495781671,0.5138587525003517,0.0,0.0,0.0
3,"Java, Data Analysis, SQL, Deep Learning",ML Engineer,2,False,True,False,-0.9549202117573314,0.0,0.49799143750250585,0.48217701595971046,0.0,0.5191117236504923,0.0,0.0,0.0,0.0,0.5000328707425061
3,"Leadership, Project Management, Deep Learning, Python, Communication",Data Analyst,0,True,False,False,-0.9549202117573314,0.4743581239885143,0.0,0.4294509980201215,0.0,0.0,0.4161225039266601,0.0,0.46628640262814874,0.44718593778821536,0.0
9,"Communication, Excel, SQL, Python, Deep Learning, Java",ML Engineer,2,False,False,True,1.1184891744467655,0.42977228712500976,0.0,0.3890860687181876,0.4018472972783906,0.4188900198377958,0.0,0.0,0.0,0.40515406722123964,0.4034946035738211
9,"Python, Excel, Communication",Data Scientist,1,True,False,False,1.1184891744467655,0.6016038517914922,0.0,0.0,0.5625138919307769,0.0,0.0,0.0,0.0,0.5671427747001019,0.0
2,"Excel, Project Management, SQL, Deep Learning",ML Engineer,2,False,False,True,-1.3004884427913477,0.0,0.0,0.4810689920957969,0.49684707271838374,0.0,0.0,0.0,0.5223318394286007,0.0,0.4988838148248964
10,"Leadership, Communication, Java",Project Manager,3,True,False,False,1.4640574054807818,0.6063907285254456,0.0,0.0,0.0,0.5910363043664424,0.531945834911072,0.0,0.0,0.0,0.0
9,"Java, Deep Learning, Machine Learning, Communication, Excel",Data Scientist,1,False,True,False,1.1184891744467655,0.4685541610871574,0.0,0.4241964919108937,0.4381092706581379,0.45668989768014157,0.0,0.44722358915725563,0.0,0.0,0.0
2,"Excel, Communication, Machine Learning, Python, SQL, Data Analysis",ML Engineer,2,False,False,True,-1.3004884427913477,0.42915166657956666,0.4012670023261728,0.0,0.4012670023261728,0.0,0.0,0.4096148632534088,0.0,0.40456899706729976,0.40291192979876567
9,"Data Analysis, Communication, SQL",Software Engineer,4,False,True,False,1.1184891744467655,0.6023963716412037,0.5632549168157841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655638868566105
5,"SQL, Java, Leadership",Data Analyst,0,True,False,False,-0.26378374968929913,0.0,0.0,0.0,0.0,0.6043553788449209,0.5439332985260046,0.0,0.0,0.0,0.5821435757747676
7,"Project Management, Machine Learning, Java, Data Analysis",Project Manager,3,False,False,True,0.42735271237873323,0.0,0.4859939243145574,0.0,0.0,0.5066053846223557,0.0,0.49610442347880673,0.5109220007063037,0.0,0.0
3,"SQL, Excel, Communication",Data Analyst,0,False,True,False,-0.9549202117573314,0.6023963716412037,0.0,0.0,0.5632549168157841,0.0,0.0,0.0,0.0,0.0,0.5655638868566105
8,"Data Analysis, Python, Project Management, SQL, Leadership",Data Scientist,1,True,False,False,0.7729209434127494,0.0,0.44675973149966425,0.0,0.0,0.0,0.4191468796450961,0.0,0.4696753692440806,0.45043608234687416,0.44859114886449075
10,"Java, Python, Project Management, Excel",ML Engineer,2,True,False,False,1.4640574054807818,0.0,0.0,0.0,0.487464956555995,0.5081388047273836,0.0,0.0,0.5124684865743292,0.4914762675127908,0.0
6,"Communication, Java, Excel, SQL, Leadership, Python",ML Engineer,2,False,True,False,0.08178448134471705,0.4317741353214329,0.0,0.0,0.4037190728939743,0.420841179221109,0.3787664324371804,0.0,0.0,0.40704124553179555,0.40537405222285827
1,"Project Management, SQL, Java",Data Scientist,1,False,False,True,-1.646056673825364,0.0,0.0,0.0,0.0,0.5827206086266741,0.0,0.0,0.5876857772332433,0.0,0.5613039457544524
10,"Leadership, Machine Learning, Deep Learning, Project Management, Communication",ML Engineer,2,False,False,True,1.4640574054807818,0.47317209725181947,0.0,0.4283772515404165,0.0,0.0,0.4150820823750112,0.4516312972891552,0.465120557431224,0.0,0.0
3,"Java, Data Analysis, Project Management, Communication, Excel, SQL",Data Scientist,1,True,False,False,-0.9549202117573314,0.42461994020098487,0.3970297305155113,0.0,0.3970297305155113,0.4138681355286565,0.0,0.0,0.4173945683394492,0.0,0.39865728799563094
10,"Leadership, Communication, Deep Learning, SQL",Project Manager,3,False,True,False,1.4640574054807818,0.536780707530231,0.0,0.4859640826397785,0.0,0.0,0.47088164148826167,0.0,0.0,0.0,0.5039601790982531
4,"SQL, Python, Deep Learning",Software Engineer,4,False,True,False,-0.6093519807233153,0.0,0.0,0.5625676464443565,0.0,0.0,0.0,0.0,0.0,0.585799874035318,0.5834005063027138
7,"Communication, SQL, Leadership, Java, Deep Learning, Machine Learning",Data Scientist,1,False,True,False,0.42735271237873323,0.4330816122757474,0.0,0.392082102551882,0.0,0.4221155495417131,0.3799133941029385,0.4133659011598081,0.0,0.0,0.40660158575902966
3,"Project Management, Machine Learning, Python, Leadership",Software Engineer,4,False,True,False,-0.9549202117573314,0.0,0.0,0.0,0.0,0.0,0.46653822484595747,0.507618306520388,0.5227797787890954,0.501365178818973,0.0
2,"Project Management, Communication, Data Analysis, Excel, Machine Learning",Data Analyst,0,True,False,False,-1.3004884427913477,0.46494933052163057,0.43473866845017806,0.0,0.43473866845017806,0.0,0.0,0.4437828657623804,0.4570377100541586,0.0,0.0
9,"Excel, Java, SQL",Software Engineer,4,True,False,False,1.1184891744467655,0.0,0.0,0.0,0.5684354791678342,0.5925433635059701,0.0,0.0,0.0,0.0,0.5707656860641382
1,"Leadership, Excel, Deep Learning, Communication, Java, Machine Learning",Data Analyst,0,False,False,True,-1.646056673825364,0.4333736212137878,0.0,0.3923464672239104,0.4052146301975349,0.42240016451925577,0.3801695539204296,0.413644616612966,0.0,0.0,0.0
4,"Deep Learning, Excel, SQL, Data Analysis",ML Engineer,2,False,False,True,-0.6093519807233153,0.0,0.503427988979185,0.4874409220647693,0.503427988979185,0.0,0.0,0.0,0.0,0.0,0.5054917084595895
7,"Python, Data Analysis, Java",Data Scientist,1,True,False,False,0.42735271237873323,0.0,0.5676738465798523,0.0,0.0,0.5917494293622055,0.0,0.0,0.0,0.5723451902119369,0.0
8,"Leadership, Project Management, Deep Learning, Excel, Machine Learning, Data Analysis",Software Engineer,4,False,True,False,0.7729209434127494,0.0,0.4094456532234913,0.3964431281370857,0.4094456532234913,0.0,0.3841390703606944,0.41796366081085,0.4304473407162292,0.0,0.0
1,"Python, Java, Excel, Machine Learning, Deep Learning",ML Engineer,2,False,True,False,-1.646056673825364,0.0,0.0,0.4294752650584561,0.4435611767859569,0.4623730242844591,0.0,0.45278891541152294,0.0,0.44721120697688893,0.0
5,"SQL, Data Analysis, Deep Learning, Java, Leadership",Software Engineer,4,False,False,True,-0.26378374968929913,0.0,0.45117709401131,0.43684932807434573,0.0,0.4703119397362185,0.42329121849766554,0.0,0.0,0.0,0.4530266196205466
2,"Machine Learning, SQL, Communication, Project Management, Excel, Deep Learning",Software Engineer,4,True,False,False,-1.3004884427913477,0.42824975712627916,0.0,0.38770767548656615,0.40042369556338003,0.0,0.0,0.40875401254223764,0.4209626199669053,0.0,0.40206516603987336
5,"Excel, Java, Data Analysis, Machine Learning",Project Manager,3,True,False,False,-0.26378374968929913,0.0,0.49214762517512806,0.0,0.49214762517512806,0.5130200697353788,0.0,0.5023861444324178,0.0,0.0,0.0
8,"Deep Learning, Python, Project Management, Excel",Data Scientist,1,True,False,False,0.7729209434127494,0.0,0.0,0.48057631678487145,0.49633823866327753,0.0,0.0,0.0,0.5217969057587426,0.5004225671637162,0.0
10,"Java, SQL, Deep Learning, Data Analysis, Project Management",Project Manager,3,False,False,True,1.4640574054807818,0.0,0.4411863097642799,0.42717581529370474,0.0,0.45989743691443075,0.0,0.0,0.4638160701019385,0.0,0.4429948798117947
7,"Machine Learning, Data Analysis, Python, Java, SQL, Deep Learning",Software Engineer,4,False,False,True,0.42735271237873323,0.0,0.40519059140490277,0.3923231918170947,0.0,0.4223751062187751,0.0,0.41362007772315024,0.0,0.4085248730533239,0.40685160297967543
5,"Communication, Python, Deep Learning",Project Manager,3,False,True,False,-0.26378374968929913,0.6076427618785656,0.0,0.5501176797275038,0.0,0.0,0.0,0.0,0.0,0.5728357638868372,0.0
10,"SQL, Project Management, Machine Learning, Java, Leadership",Data Scientist,1,True,False,False,1.4640574054807818,0.0,0.0,0.0,0.0,0.4605814869596464,0.4145335943245703,0.45103451323056415,0.4645059487102074,0.0,0.44365378904512
8,"Project Management, Leadership, SQL, Data Analysis, Python",Data Scientist,1,False,False,True,0.7729209434127494,0.0,0.44675973149966425,0.0,0.0,0.0,0.4191468796450961,0.0,0.4696753692440806,0.45043608234687416,0.44859114886449075
2,"Excel, Java, Leadership, Machine Learning, Python",Project Manager,3,False,False,True,-1.3004884427913477,0.0,0.0,0.0,0.4460823084389716,0.46500107950667297,0.41851132603077223,0.45536249607304474,0.0,0.4497530848248603,0.0
7,"Python, Data Analysis, SQL, Leadership",Data Scientist,1,False,True,False,0.42735271237873323,0.0,0.5060488173666553,0.0,0.0,0.0,0.4747714885478305,0.0,0.0,0.5102130534588619,0.5081232804980217
1,"Leadership, Excel, Data Analysis, Project Management, Python, SQL",ML Engineer,2,False,False,True,-1.646056673825364,0.0,0.40790293682565487,0.0,0.40790293682565487,0.0,0.3826917045424728,0.0,0.42882549379784085,0.4112595381521545,0.40957506721027703
9,"Leadership, Data Analysis, Excel",Software Engineer,4,False,True,False,1.1184891744467655,0.0,0.5892345557357278,0.0,0.5892345557357278,0.0,0.5528157709887074,0.0,0.0,0.0,0.0
10,"Machine Learning, Project Management, Python",Data Scientist,1,False,True,False,1.4640574054807818,0.0,0.0,0.0,0.0,0.0,0.0,0.5739035740914834,0.5910448454202207,0.5668339071961104,0.0
1,"Python, Leadership, SQL, Java, Communication",ML Engineer,2,True,False,False,-1.646056673825364,0.47194464608787495,0.0,0.0,0.0,0.4599945321848722,0.4140053219571783,0.0,0.0,0.4449107087497544,0.4430884065510348
3,"Excel, Machine Learning, Project Management, Communication, Leadership",Software Engineer,4,False,False,True,-0.9549202117573314,0.4703038272840445,0.0,0.0,0.43974525011382093,0.0,0.4125659418883837,0.4488936031308449,0.4623010942083858,0.0,0.0
10,"Project Management, Python, Leadership",Data Analyst,0,True,False,False,1.4640574054807818,0.0,0.0,0.0,0.0,0.0,0.5414901769073235,0.0,0.6067672482646984,0.5819122740982196,0.0
7,"Machine Learning, Data Analysis, Deep Learning",Software Engineer,4,True,False,False,0.42735271237873323,0.0,0.5793295548077475,0.5609321264546072,0.0,0.0,0.0,0.5913817856827935,0.0,0.0,0.0
4,"Excel, Machine Learning, SQL, Java, Communication, Python",Software Engineer,4,True,False,False,-0.6093519807233153,0.42618987403560027,0.0,0.0,0.3984976559431055,0.4153983170569382,0.0,0.40678790406308063,0.0,0.4017768619496985,0.4001312309398651
3,"Excel, SQL, Machine Learning, Python, Leadership, Data Analysis",ML Engineer,2,False,False,True,-0.9549202117573314,0.0,0.41006385016645913,0.0,0.41006385016645913,0.0,0.38471905844238946,0.41859471857236413,0.0,0.413438233479631,0.41174483885664737
10,"Communication, Java, Excel, Leadership",Data Scientist,1,False,False,True,1.4640574054807818,0.5275002732682402,0.0,0.0,0.49322528575416685,0.5141434349151109,0.4627405401824476,0.0,0.0,0.0,0.0
10,"SQL, Leadership, Deep Learning, Machine Learning, Communication, Java",Software Engineer,4,False,False,True,1.4640574054807818,0.4330816122757474,0.0,0.392082102551882,0.0,0.4221155495417131,0.3799133941029385,0.4133659011598081,0.0,0.0,0.40660158575902966
6,"Communication, Project Management, SQL",Data Analyst,0,False,True,False,0.08178448134471705,0.5925870706869212,0.0,0.0,0.0,0.0,0.0,0.0,0.582503554721975,0.0,0.556354358651891
9,"Deep Learning, Excel, Machine Learning",Data Analyst,0,False,True,False,1.1184891744467655,0.0,0.0,0.5609321264546072,0.5793295548077475,0.0,0.0,0.5913817856827935,0.0,0.0,0.0
4,"Python, Deep Learning, Java",Software Engineer,4,True,False,False,-0.6093519807233153,0.0,0.0,0.5552671746729309,0.0,0.59780058067946,0.0,0.0,0.0,0.5781979163487546,0.0
10,"Python, Leadership, Data Analysis, Deep Learning, Project Management, Machine Learning",ML Engineer,2,False,True,False,1.4640574054807818,0.0,0.4088796567830498,0.3958951057131168,0.0,0.0,0.3836080564282056,0.4173858895183955,0.4298523126319772,0.4122442954615973,0.0
10,"Data Analysis, Project Management, Deep Learning, SQL, Leadership, Excel",Data Analyst,0,False,True,False,1.4640574054807818,0.0,0.4106115130827711,0.39757196446968207,0.4106115130827711,0.0,0.38523287198977196,0.0,0.4316730010013583,0.0,0.41229474682618206
2,"Leadership, Communication, Data Analysis, SQL",Data Scientist,1,False,True,False,-1.3004884427913477,0.5326040933523383,0.4979974787690073,0.0,0.0,0.0,0.46721777855064195,0.0,0.0,0.0,0.5000389367741769
10,"Communication, Python, Data Analysis, Leadership, Project Management, SQL",Data Scientist,1,True,False,False,1.4640574054807818,0.43112126470763346,0.4031086233617748,0.0,0.0,0.0,0.3781937129225022,0.0,0.42378526571179315,0.4064257726581965,0.40476110025412565
1,"Deep Learning, Excel, Python",Data Scientist,1,True,False,False,-1.646056673825364,0.0,0.0,0.5633493859449261,0.5818260954734293,0.0,0.0,0.0,0.0,0.5866138968534741,0.0
1,"Machine Learning, Communication, Project Management, Python, Data Analysis",Data Scientist,1,False,True,False,-1.646056673825364,0.46422494051293123,0.4340613465848745,0.0,0.0,0.0,0.0,0.44309145305805503,0.45632564633231043,0.4376332034169613,0.0
9,"Excel, Java, Project Management, Deep Learning, Python, Communication",Data Scientist,1,True,False,False,1.1184891744467655,0.42644536241246567,0.0,0.3860741014599343,0.39873654364434885,0.4156473362107077,0.0,0.0,0.4191889289990961,0.40201771543912945,0.0
4,"Deep Learning, Excel, Java",ML Engineer,2,False,False,True,-0.6093519807233153,0.0,0.0,0.5567822616884457,0.5750435829510665,0.5994317231978128,0.0,0.0,0.0,0.0,0.0
8,"Python, Excel, Deep Learning, Java",ML Engineer,2,False,False,True,0.7729209434127494,0.0,0.0,0.4816809320467561,0.49747908305018446,0.5185776397630294,0.0,0.0,0.0,0.5015727994697498,0.0
10,"Python, SQL, Data Analysis, Leadership",Data Scientist,1,True,False,False,1.4640574054807818,0.0,0.5060488173666553,0.0,0.0,0.0,0.4747714885478305,0.0,0.0,0.5102130534588619,0.5081232804980217
10,"Project Management, Machine Learning, Java, Excel, Leadership, Communication",Software Engineer,4,False,True,False,1.4640574054807818,0.4275266368579189,0.0,0.0,0.39974756093545494,0.4167012316978643,0.3750403874794158,0.4080638117742878,0.42025180437937815,0.0,0.0
6,"Python, Java, Data Analysis, Deep Learning",ML Engineer,2,True,False,False,0.08178448134471705,0.0,0.49747908305018446,0.4816809320467561,0.0,0.5185776397630294,0.0,0.0,0.0,0.5015727994697498,0.0
1,"Project Management, Excel, Leadership, Python, Deep Learning",Data Analyst,0,True,False,False,-1.646056673825364,0.0,0.0,0.43565788720967946,0.44994657631914375,0.0,0.4221367553384898,0.0,0.4730256768295209,0.4536491514628288,0.0
6,"Project Management, SQL, Data Analysis",Data Analyst,0,False,False,True,0.08178448134471705,0.0,0.566735320111911,0.0,0.0,0.0,0.0,0.0,0.5958048632622209,0.0,0.5690585574883625
1,"SQL, Machine Learning, Data Analysis, Excel, Deep Learning, Python",Data Scientist,1,False,True,False,-1.646056673825364,0.0,0.4081028622375371,0.39514297937566906,0.4081028622375371,0.0,0.0,0.4165929347284635,0.0,0.41146110873459607,0.40977581218320114
9,"Python, Project Management, Deep Learning",Software Engineer,4,False,False,True,1.1184891744467655,0.0,0.0,0.5535769358454427,0.0,0.0,0.0,0.0,0.6010590246228529,0.5764378761144997,0.0
9,"SQL, Deep Learning, Leadership, Machine Learning, Communication",Data Analyst,0,False,True,False,1.1184891744467655,0.47772921180725725,0.0,0.4325029474966054,0.0,0.0,0.41907973272311677,0.45598095266934624,0.0,0.0,0.44851928499925353
9,"Communication, Deep Learning, Project Management, Machine Learning, Leadership",Data Analyst,0,True,False,False,1.1184891744467655,0.47317209725181947,0.0,0.4283772515404165,0.0,0.0,0.4150820823750112,0.4516312972891552,0.465120557431224,0.0,0.0
8,"Java, Communication, Python",Software Engineer,4,False,True,False,0.7729209434127494,0.5935249778127278,0.0,0.0,0.0,0.5784963274234646,0.0,0.0,0.0,0.559526674851132,0.0
7,"Leadership, SQL, Excel",Software Engineer,4,False,False,True,0.42735271237873323,0.0,0.0,0.0,0.5883959857608324,0.0,0.5520290304578147,0.0,0.0,0.0,0.5908080174408126
6,"Data Analysis, Machine Learning, Communication, Python, Deep Learning, Leadership",Data Scientist,1,False,True,False,0.08178448134471705,0.4358893200784793,0.40756686839396505,0.39462400677372533,0.0,0.0,0.3823764074721277,0.4160457901995919,0.0,0.41092070423965593,0.0
5,"Python, Excel, Java, SQL, Deep Learning, Leadership",ML Engineer,2,False,False,True,-0.26378374968929913,0.0,0.0,0.3976413868277665,0.41068321235244376,0.4281006743966867,0.3853001397469963,0.0,0.0,0.4140626923485452,0.4123667400151099
2,"Project Management, Data Analysis, Excel, Leadership, Java",Data Analyst,0,False,False,True,-1.3004884427913477,0.0,0.444026107127098,0.0,0.444026107127098,0.4628576727594963,0.41658221222971203,0.0,0.4668015291326411,0.0,0.0
3,"Java, Deep Learning, Excel, Machine Learning, SQL, Python",Data Scientist,1,True,False,False,-0.9549202117573314,0.0,0.0,0.3923231918170947,0.40519059140490277,0.4223751062187751,0.0,0.41362007772315024,0.0,0.4085248730533239,0.40685160297967543
4,"Excel, Data Analysis, SQL, Machine Learning",Project Manager,3,False,False,True,-0.6093519807233153,0.0,0.4968883045304059,0.0,0.4968883045304059,0.0,0.0,0.5072254477256947,0.0,0.0,0.4989252156598882
8,"Project Management, Java, Machine Learning, SQL",Data Scientist,1,False,True,False,0.7729209434127494,0.0,0.0,0.0,0.0,0.5061145868710895,0.0,0.4956237990266641,0.5104270210305427,0.0,0.48751341622212724
7,"Machine Learning, Data Analysis, Communication, Deep Learning, Java",Project Manager,3,True,False,False,0.42735271237873323,0.4685541610871574,0.4381092706581379,0.4241964919108937,0.0,0.45668989768014157,0.0,0.44722358915725563,0.0,0.0,0.0
3,"Data Analysis, Excel, Python, Deep Learning",Project Manager,3,False,True,False,-0.9549202117573314,0.0,0.5028986885435437,0.4869284303121328,0.5028986885435437,0.0,0.0,0.0,0.0,0.5070370024723343,0.0
2,"Machine Learning, Python, Project Management",ML Engineer,2,False,False,True,-1.3004884427913477,0.0,0.0,0.0,0.0,0.0,0.0,0.5739035740914834,0.5910448454202207,0.5668339071961104,0.0
10,"Leadership, Communication, Machine Learning, Excel, Data Analysis",Software Engineer,4,True,False,False,1.4640574054807818,0.47516259703333075,0.44428831524468354,0.0,0.44428831524468354,0.0,0.41682821406594434,0.45353118108154056,0.0,0.0,0.0
9,"Data Analysis, Project Management, Leadership",Software Engineer,4,False,True,False,1.1184891744467655,0.0,0.5787580599122357,0.0,0.0,0.0,0.5429867953124721,0.0,0.6084442852085278,0.0,0.0
3,"Java, Excel, SQL, Data Analysis, Project Management",Project Manager,3,True,False,False,-0.9549202117573314,0.0,0.43852677595419964,0.0,0.43852677595419964,0.4571251097692465,0.0,0.0,0.4610201208786869,0.0,0.440324443684297
5,"Leadership, Data Analysis, Machine Learning, Java, Deep Learning, Communication",Data Scientist,1,False,True,False,-0.26378374968929913,0.4333736212137878,0.4052146301975349,0.3923464672239104,0.0,0.42240016451925577,0.3801695539204296,0.413644616612966,0.0,0.0,0.0
8,"Leadership, Machine Learning, Communication, Python, Excel, Deep Learning",Data Analyst,0,False,False,True,0.7729209434127494,0.4358893200784793,0.0,0.39462400677372533,0.40756686839396505,0.0,0.3823764074721277,0.4160457901995919,0.0,0.41092070423965593,0.0
1,"SQL, Deep Learning, Python, Project Management, Machine Learning, Excel",ML Engineer,2,False,True,False,-1.646056673825364,0.0,0.0,0.3917256511603469,0.40457345263476097,0.0,0.0,0.41299010014843174,0.4253252304426338,0.4079026558965674,0.4062319343515799
5,"Python, Excel, Machine Learning, Deep Learning, Data Analysis",Project Manager,3,False,False,True,-0.26378374968929913,0.0,0.44738983416055506,0.43318233800989936,0.44738983416055506,0.0,0.0,0.45669722324109474,0.0,0.4510713700732215,0.0
2,"Data Analysis, Deep Learning, Python, Leadership",Data Analyst,0,True,False,False,-1.3004884427913477,0.0,0.5106943646670684,0.4944765437284615,0.0,0.0,0.47912990878565204,0.0,0.0,0.5148968286042429,0.0
7,"Machine Learning, Data Analysis, Deep Learning, Leadership, Python",Data Scientist,1,True,False,False,0.42735271237873323,0.0,0.45285193604487034,0.43847098313330835,0.0,0.0,0.42486254367039045,0.4622729573618918,0.0,0.4565784191662356,0.0
10,"Leadership, Excel, Data Analysis, Deep Learning, Java, SQL",Software Engineer,4,False,False,True,1.4640574054807818,0.0,0.41125674219108727,0.39819670341623614,0.41125674219108727,0.4286985281762544,0.38583822146139757,0.0,0.0,0.0,0.41294262094413087
1,"Data Analysis, Deep Learning, SQL, Leadership",Data Scientist,1,True,False,False,-1.646056673825364,0.0,0.5112486908198824,0.49501326647127164,0.0,0.0,0.4796499737352789,0.0,0.0,0.0,0.5133444699693805
1,"Communication, Data Analysis, Project Management, Machine Learning",Data Analyst,0,True,False,False,-1.646056673825364,0.5162910379603259,0.4827443844769455,0.0,0.0,0.0,0.0,0.4927872810063292,0.5075057822884518,0.0,0.0
9,"Leadership, Java, Excel, Project Management, Data Analysis",ML Engineer,2,False,False,True,1.1184891744467655,0.0,0.444026107127098,0.0,0.444026107127098,0.4628576727594963,0.41658221222971203,0.0,0.4668015291326411,0.0,0.0
6,"Excel, Deep Learning, Project Management, Python, Data Analysis, Java",ML Engineer,2,False,True,False,0.08178448134471705,0.0,0.4033747546650483,0.39056501953790035,0.4033747546650483,0.42048225813162504,0.0,0.0,0.4240650476825469,0.40669409393512534,0.0
4,"Java, Python, Leadership, Deep Learning, SQL",ML Engineer,2,True,False,False,-0.6093519807233153,0.0,0.0,0.43611640586167727,0.0,0.46952287576069324,0.42258104334910346,0.0,0.0,0.4541266054548612,0.45226655602169974
5,"Python, Excel, Communication, Deep Learning, SQL, Machine Learning",ML Engineer,2,True,False,False,-0.26378374968929913,0.4313276285769862,0.0,0.3904941671675135,0.40330157848158965,0.0,0.0,0.4116917662353348,0.0,0.4066203155905831,0.404954846361427
9,"Deep Learning, Excel, Leadership, Java",ML Engineer,2,False,True,False,1.1184891744467655,0.0,0.0,0.4900177267246813,0.5060893075702394,0.527553032018847,0.4748094761758369,0.0,0.0,0.0,0.0
8,"Communication, Excel, Leadership",Data Scientist,1,True,False,False,0.7729209434127494,0.6150141986117429,0.0,0.0,0.5750528847572645,0.0,0.5395106256954575,0.0,0.0,0.0,0.0
9,"Data Analysis, Deep Learning, Communication, Machine Learning",ML Engineer,2,False,False,True,1.1184891744467655,0.5266867037542909,0.49246457893308343,0.4768256705912029,0.0,0.0,0.0,0.5027096920191118,0.0,0.0,0.0
9,"Leadership, Python, Machine Learning",Data Scientist,1,True,False,False,1.1184891744467655,0.0,0.0,0.0,0.0,0.0,0.5472796039688674,0.5954692048042851,0.0,0.5881338803448004,0.0
2,"Leadership, Python, Communication",Software Engineer,4,False,False,True,-1.3004884427913477,0.6133405999478267,0.0,0.0,0.0,0.0,0.5380424900583117,0.0,0.0,0.5782072183460626,0.0
4,"Deep Learning, SQL, Java",Data Analyst,0,False,False,True,-0.6093519807233153,0.0,0.0,0.5560275072117585,0.0,0.5986191546091874,0.0,0.0,0.0,0.0,0.5766181743223672
6,"Leadership, Machine Learning, Project Management, Java",Data Analyst,0,False,True,False,0.08178448134471705,0.0,0.0,0.0,0.0,0.5139281218996272,0.4625467536740004,0.5032753744112285,0.5183071325937966,0.0,0.0
1,"Deep Learning, Python, SQL",Project Manager,3,False,True,False,-1.646056673825364,0.0,0.0,0.5625676464443565,0.0,0.0,0.0,0.0,0.0,0.585799874035318,0.5834005063027138
2,"SQL, Python, Leadership",Data Analyst,0,False,False,True,-1.3004884427913477,0.0,0.0,0.0,0.0,0.0,0.550456609623014,0.0,0.0,0.5915480486231361,0.5891251370400828
6,"Machine Learning, Java, Project Management, Deep Learning, Excel",Project Manager,3,False,True,False,0.08178448134471705,0.0,0.0,0.4257764910201096,0.4397410905118591,0.4583909245516087,0.0,0.44888935699353755,0.4622967212480458,0.0,0.0
6,"Project Management, Data Analysis, Communication, Python, SQL, Leadership",Project Manager,3,False,True,False,0.08178448134471705,0.43112126470763346,0.4031086233617748,0.0,0.0,0.0,0.3781937129225022,0.0,0.42378526571179315,0.4064257726581965,0.40476110025412565
10,"Java, Machine Learning, Data Analysis, Project Management, Excel",Software Engineer,4,False,False,True,1.4640574054807818,0.0,0.4371074516919108,0.0,0.4371074516919108,0.4556455906274901,0.0,0.4462009285933994,0.4595279952461239,0.0,0.0
8,"Leadership, Communication, Excel, Data Analysis",Data Scientist,1,False,True,False,0.7729209434127494,0.5331475008205944,0.4985055776599348,0.0,0.4985055776599348,0.0,0.46769447340397735,0.0,0.0,0.0,0.0
8,"Data Analysis, Java, Deep Learning, Excel",Data Scientist,1,True,False,False,0.7729209434127494,0.0,0.49849951788336183,0.4826689615303762,0.49849951788336183,0.5196413521990912,0.0,0.0,0.0,0.0,0.0
9,"Deep Learning, Excel, Python, SQL, Machine Learning, Leadership",Software Engineer,4,False,True,False,1.1184891744467655,0.0,0.0,0.3991447907373504,0.4122359248403885,0.0,0.3867568838275861,0.42081198055847324,0.0,0.4156281819859689,0.4139258175901754
5,"Machine Learning, Deep Learning, Data Analysis",Data Scientist,1,False,True,False,-0.26378374968929913,0.0,0.5793295548077475,0.5609321264546072,0.0,0.0,0.0,0.5913817856827935,0.0,0.0,0.0
5,"Deep Learning, Leadership, Python, Machine Learning",Data Scientist,1,True,False,False,-0.26378374968929913,0.0,0.0,0.4917877951603049,0.0,0.0,0.4765246085493766,0.5184840210831468,0.0,0.5120970434006432,0.0
10,"SQL, Deep Learning, Leadership, Communication",ML Engineer,2,False,True,False,1.4640574054807818,0.536780707530231,0.0,0.4859640826397785,0.0,0.0,0.47088164148826167,0.0,0.0,0.0,0.5039601790982531
3,"Java, SQL, Leadership, Python, Communication",Data Analyst,0,False,False,True,-0.9549202117573314,0.47194464608787495,0.0,0.0,0.0,0.4599945321848722,0.4140053219571783,0.0,0.0,0.4449107087497544,0.4430884065510348
1,"Project Management, Communication, Machine Learning",Project Manager,3,False,False,True,-1.646056673825364,0.5895339704845275,0.0,0.0,0.0,0.0,0.0,0.5626958847158223,0.5795024063527486,0.0,0.0
1,"Excel, Leadership, Machine Learning",Project Manager,3,False,False,True,-1.646056673825364,0.0,0.0,0.0,0.5849807492744833,0.0,0.5488248792875691,0.5971505462220137,0.0,0.0,0.0
4,"Data Analysis, Leadership, Excel, Java",Data Analyst,0,True,False,False,-0.6093519807233153,0.0,0.5020863113865129,0.0,0.5020863113865129,0.523380264994735,0.4710538929364791,0.0,0.0,0.0,0.0
9,"Excel, SQL, Communication",Software Engineer,4,True,False,False,1.1184891744467655,0.6023963716412037,0.0,0.0,0.5632549168157841,0.0,0.0,0.0,0.0,0.0,0.5655638868566105
6,"Leadership, Machine Learning, Project Management",Project Manager,3,True,False,False,0.08178448134471705,0.0,0.0,0.0,0.0,0.0,0.5392035730128653,0.5866820552440414,0.6042049924527167,0.0,0.0
8,"Deep Learning, Project Management, SQL, Machine Learning, Leadership",Software Engineer,4,False,True,False,0.7729209434127494,0.0,0.0,0.4341779633727606,0.0,0.0,0.4207027626001365,0.4577468951660769,0.4714188151264117,0.0,0.4502563296309353
